(60, 73)
(60, 72)
(61, 72)
(61, 71)
(61, 70)
(60, 70)
(59, 70)
(59, 69)
(60, 69)
(61, 69)
(62, 69)
(63, 69)
(64, 69)
(65, 69)
(66, 69)
(67, 69)
(68, 69)
(69, 69)
(70, 69)
(71, 69)
(72, 69)
(73, 69)
(73, 68)
(74, 68)
(75, 68)
(76, 68)
(77, 68)
(78, 68)
(79, 68)
(80, 68)
(81, 68)
(82, 68)
(83, 68)
(84, 68)
(85, 68)
(86, 68)
(87, 68)
(88, 68)
(89, 68)
(90, 68)
(91, 68)
(92, 68)
(93, 68)
(94, 68)
(95, 68)
(95, 67)
(94, 67)
(93, 67)
(93, 66)
(94, 66)
(94, 65)
(94, 64)
(93, 64)
(93, 63)
(92, 63)
(91, 63)
(90, 63)
(89, 63)
(89, 62)
(90, 62)
(91, 62)
(92, 62)
(93, 62)
(94, 62)
(95, 62)
(95, 61)
(94, 61)
(93, 61)
(92, 61)
(91, 61)
(90, 61)
(89, 61)
(89, 60)
(88, 60)
(87, 60)
(86, 60)
(85, 60)
(84, 60)
(83, 60)
(83, 59)
(84, 59)
(85, 59)
(86, 59)
(87, 59)
(88, 59)
(88, 58)
(89, 58)
(90, 58)
(91, 58)
(92, 58)
(93, 58)
(94, 58)
(95, 58)
(95, 57)
(94, 57)
(93, 57)
(92, 57)
(91, 57)
(90, 57)
(89, 57)
(89, 56)
(89, 55)
(88, 55)
(87, 55)
(87, 54)
(86, 54)
(85, 54)
(84, 54)
(83, 54)
(82, 54)
(82, 53)
(81, 53)
(80, 53)
(80, 52)
(81, 52)
(82, 52)
(83, 52)
(84, 52)
(85, 52)
(86, 52)
(87, 52)
(88, 52)
(89, 52)
(90, 52)
(91, 52)
(92, 52)
(93, 52)
(93, 51)
(92, 51)
(91, 51)
(91, 50)
(92, 50)
(93, 50)
(94, 50)
(94, 49)
(93, 49)
(92, 49)
(92, 48)
(93, 48)
(94, 48)
(95, 48)
(95, 47)
(94, 47)
(93, 47)
(93, 46)
(94, 46)
(94, 45)
(93, 45)
(92, 45)
(92, 44)
(92, 43)
(91, 43)
(90, 43)
(90, 42)
(89, 42)
(89, 41)
(88, 41)
(87, 41)
(86, 41)
(85, 41)
(84, 41)
(83, 41)
(82, 41)
(82, 40)
(83, 40)
(84, 40)
(85, 40)
(86, 40)
(87, 40)
(88, 40)
(88, 39)
(88, 38)
(87, 38)
(87, 37)
(86, 37)
(86, 36)
(85, 36)
(84, 36)
(83, 36)
(82, 36)
(81, 36)
(81, 35)
(80, 35)
(80, 34)
(79, 34)
(78, 34)
(78, 33)
(77, 33)
(76, 33)
(76, 32)
(75, 32)
(74, 32)
(73, 32)
(72, 32)
(71, 32)
(70, 32)
(69, 32)
(68, 32)
(67, 32)
(66, 32)
(65, 32)
(64, 32)
(63, 32)
(62, 32)
(61, 32)
(60, 32)
(59, 32)
(59, 31)
(58, 31)
(57, 31)
(56, 31)
(55, 31)
(54, 31)
(53, 31)
(53, 30)
(54, 30)
(55, 30)
(56, 30)
(56, 29)
(55, 29)
(54, 29)
(53, 29)
(52, 29)
(51, 29)
(50, 29)
(49, 29)
(48, 29)
(48, 28)
(47, 28)
(46, 28)
(45, 28)
(44, 28)
(43, 28)
(43, 27)
(42, 27)
(41, 27)
(40, 27)
(39, 27)
(39, 26)
(38, 26)
(37, 26)
(36, 26)
(35, 26)
(34, 26)
(33, 26)
(32, 26)
(32, 25)
(31, 25)
(30, 25)
(29, 25)
(28, 25)
(27, 25)
(26, 25)
(25, 25)
(24, 25)
(24, 24)
(23, 24)
(22, 24)
(21, 24)
(20, 24)
(19, 24)
(18, 24)
(17, 24)
(16, 24)
(16, 23)
(17, 23)
(17, 22)
(18, 22)
(19, 22)
(20, 22)
(20, 21)
(19, 21)
(18, 21)
(17, 21)
(16, 21)
(15, 21)
(14, 21)
(14, 20)
(14, 19)
(14, 18)
(15, 18)
(16, 18)
(17, 18)
(18, 18)
(19, 18)
(20, 18)
(20, 17)
(21, 17)
(22, 17)
(22, 18)
(23, 18)
(24, 18)
(25, 18)
(26, 18)
(27, 18)
(28, 18)
(29, 18)
(29, 19)
(30, 19)
(31, 19)
(31, 18)
(32, 18)
(33, 18)
(34, 18)
(34, 17)
(33, 17)
(32, 17)
(32, 16)
(31, 16)
(30, 16)
(29, 16)
(28, 16)
(27, 16)
(26, 16)
(25, 16)
(24, 16)
(24, 15)
(24, 14)
(23, 14)
(22, 14)
(21, 14)
(20, 14)
(19, 14)
(18, 14)
(18, 13)
(18, 12)
(17, 12)
(16, 12)
(15, 12)
(14, 12)
(14, 13)
(13, 13)
(13, 14)
(12, 14)
(11, 14)
(10, 14)
(9, 14)
(9, 13)
(8, 13)
(7, 13)
(6, 13)
(5, 13)
(4, 13)
(4, 12)
(3, 12)
(3, 11)
(2, 11)
(2, 10)
(3, 10)
(3, 9)
(3, 8)
(4, 8)
(4, 7)
(5, 7)
(6, 7)
(7, 7)
(8, 7)
(9, 7)
(10, 7)
(11, 7)
(11, 8)
(11, 9)
(10, 9)
(9, 9)
(8, 9)
(7, 9)
(7, 10)
(6, 10)
(5, 10)
(5, 11)
(6, 11)
(7, 11)
(8, 11)
(9, 11)
(9, 10)
(10, 10)
(11, 10)
(12, 10)
(13, 10)
(14, 10)
(15, 10)
(16, 10)
(17, 10)
(18, 10)
(19, 10)
(20, 10)
(21, 10)
(21, 9)
(20, 9)
(19, 9)
(18, 9)
(17, 9)
(17, 8)
(16, 8)
(15, 8)
(15, 7)
(14, 7)
(13, 7)
(13, 6)
(12, 6)
(11, 6)
(10, 6)
(9, 6)
(8, 6)
(7, 6)
(6, 6)
(6, 5)
(5, 5)
(5, 4)
(4, 4)
(4, 3)
(3, 3)
(3, 2)
(2, 2)
(1, 2)
(1, 1)
