(55, 55)
(55, 54)
(54, 54)
(53, 54)
(52, 54)
(52, 53)
(53, 53)
(54, 53)
(55, 53)
(55, 52)
(54, 52)
(53, 52)
(52, 52)
(51, 52)
(51, 51)
(50, 51)
(49, 51)
(48, 51)
(47, 51)
(46, 51)
(45, 51)
(44, 51)
(44, 50)
(45, 50)
(46, 50)
(47, 50)
(48, 50)
(49, 50)
(50, 50)
(51, 50)
(52, 50)
(53, 50)
(54, 50)
(55, 50)
(55, 49)
(55, 48)
(54, 48)
(53, 48)
(52, 48)
(51, 48)
(50, 48)
(49, 48)
(48, 48)
(47, 48)
(46, 48)
(45, 48)
(44, 48)
(44, 47)
(45, 47)
(46, 47)
(47, 47)
(48, 47)
(49, 47)
(50, 47)
(51, 47)
(52, 47)
(53, 47)
(54, 47)
(55, 47)
(55, 46)
(54, 46)
(53, 46)
(52, 46)
(52, 45)
(51, 45)
(50, 45)
(49, 45)
(49, 44)
(48, 44)
(47, 44)
(46, 44)
(46, 43)
(45, 43)
(45, 42)
(45, 41)
(44, 41)
(43, 41)
(42, 41)
(42, 40)
(43, 40)
(44, 40)
(45, 40)
(46, 40)
(47, 40)
(48, 40)
(49, 40)
(50, 40)
(51, 40)
(52, 40)
(53, 40)
(54, 40)
(55, 40)
(55, 39)
(54, 39)
(53, 39)
(52, 39)
(51, 39)
(50, 39)
(49, 39)
(48, 39)
(47, 39)
(46, 39)
(45, 39)
(44, 39)
(43, 39)
(42, 39)
(42, 38)
(41, 38)
(41, 37)
(42, 37)
(43, 37)
(43, 36)
(44, 36)
(45, 36)
(46, 36)
(47, 36)
(47, 35)
(46, 35)
(45, 35)
(45, 34)
(46, 34)
(46, 33)
(47, 33)
(48, 33)
(48, 32)
(49, 32)
(50, 32)
(50, 33)
(49, 33)
(49, 34)
(50, 34)
(51, 34)
(51, 35)
(50, 35)
(50, 36)
(51, 36)
(52, 36)
(53, 36)
(54, 36)
(54, 35)
(53, 35)
(53, 34)
(53, 33)
(52, 33)
(52, 32)
(51, 32)
(51, 31)
(52, 31)
(53, 31)
(54, 31)
(55, 31)
(55, 30)
(54, 30)
(53, 30)
(53, 29)
(53, 28)
(52, 28)
(51, 28)
(51, 27)
(50, 27)
(49, 27)
(48, 27)
(48, 26)
(47, 26)
(46, 26)
(45, 26)
(45, 25)
(44, 25)
(43, 25)
(42, 25)
(41, 25)
(40, 25)
(40, 24)
(39, 24)
(39, 23)
(38, 23)
(37, 23)
(36, 23)
(35, 23)
(34, 23)
(33, 23)
(32, 23)
(31, 23)
(30, 23)
(30, 22)
(31, 22)
(32, 22)
(33, 22)
(34, 22)
(35, 22)
(36, 22)
(37, 22)
(38, 22)
(39, 22)
(40, 22)
(41, 22)
(41, 23)
(42, 23)
(43, 23)
(44, 23)
(45, 23)
(46, 23)
(47, 23)
(48, 23)
(49, 23)
(50, 23)
(51, 23)
(52, 23)
(53, 23)
(54, 23)
(54, 22)
(53, 22)
(52, 22)
(52, 21)
(51, 21)
(50, 21)
(49, 21)
(48, 21)
(47, 21)
(47, 20)
(46, 20)
(45, 20)
(45, 19)
(46, 19)
(47, 19)
(48, 19)
(49, 19)
(50, 19)
(51, 19)
(52, 19)
(53, 19)
(54, 19)
(55, 19)
(55, 18)
(55, 17)
(54, 17)
(53, 17)
(53, 16)
(52, 16)
(51, 16)
(51, 15)
(52, 15)
(53, 15)
(54, 15)
(55, 15)
(55, 14)
(54, 14)
(53, 14)
(52, 14)
(51, 14)
(50, 14)
(49, 14)
(48, 14)
(47, 14)
(46, 14)
(45, 14)
(44, 14)
(43, 14)
(42, 14)
(42, 13)
(41, 13)
(40, 13)
(39, 13)
(38, 13)
(38, 12)
(37, 12)
(36, 12)
(36, 11)
(35, 11)
(35, 10)
(34, 10)
(33, 10)
(33, 9)
(34, 9)
(35, 9)
(36, 9)
(36, 8)
(35, 8)
(34, 8)
(33, 8)
(32, 8)
(32, 7)
(31, 7)
(30, 7)
(29, 7)
(28, 7)
(28, 8)
(27, 8)
(26, 8)
(25, 8)
(24, 8)
(23, 8)
(22, 8)
(22, 7)
(21, 7)
(20, 7)
(19, 7)
(18, 7)
(18, 6)
(17, 6)
(16, 6)
(15, 6)
(14, 6)
(14, 5)
(14, 4)
(13, 4)
(12, 4)
(11, 4)
(10, 4)
(10, 3)
(11, 3)
(12, 3)
(12, 2)
(11, 2)
(10, 2)
(9, 2)
(8, 2)
(7, 2)
(6, 2)
(5, 2)
(4, 2)
(4, 1)
(3, 1)
(2, 1)
(1, 1)
6 ms
