(45, 45)
(45, 44)
(44, 44)
(44, 43)
(45, 43)
(45, 42)
(44, 42)
(43, 42)
(42, 42)
(41, 42)
(40, 42)
(40, 43)
(39, 43)
(38, 43)
(37, 43)
(36, 43)
(36, 42)
(35, 42)
(34, 42)
(33, 42)
(33, 41)
(32, 41)
(31, 41)
(30, 41)
(29, 41)
(29, 40)
(28, 40)
(27, 40)
(27, 39)
(28, 39)
(29, 39)
(30, 39)
(30, 38)
(31, 38)
(32, 38)
(33, 38)
(34, 38)
(35, 38)
(35, 37)
(34, 37)
(33, 37)
(32, 37)
(31, 37)
(30, 37)
(30, 36)
(29, 36)
(28, 36)
(27, 36)
(26, 36)
(25, 36)
(24, 36)
(24, 35)
(23, 35)
(23, 34)
(24, 34)
(25, 34)
(25, 33)
(24, 33)
(23, 33)
(23, 32)
(24, 32)
(25, 32)
(26, 32)
(27, 32)
(28, 32)
(29, 32)
(30, 32)
(30, 31)
(31, 31)
(32, 31)
(33, 31)
(34, 31)
(34, 30)
(35, 30)
(36, 30)
(37, 30)
(38, 30)
(39, 30)
(40, 30)
(40, 29)
(39, 29)
(39, 28)
(38, 28)
(38, 27)
(39, 27)
(40, 27)
(41, 27)
(42, 27)
(43, 27)
(44, 27)
(44, 26)
(43, 26)
(42, 26)
(41, 26)
(41, 25)
(40, 25)
(39, 25)
(38, 25)
(38, 24)
(37, 24)
(36, 24)
(35, 24)
(34, 24)
(33, 24)
(33, 23)
(32, 23)
(31, 23)
(30, 23)
(29, 23)
(28, 23)
(27, 23)
(26, 23)
(25, 23)
(25, 22)
(24, 22)
(24, 21)
(23, 21)
(23, 20)
(24, 20)
(25, 20)
(26, 20)
(27, 20)
(27, 19)
(26, 19)
(26, 18)
(27, 18)
(28, 18)
(29, 18)
(30, 18)
(31, 18)
(32, 18)
(33, 18)
(34, 18)
(35, 18)
(35, 17)
(34, 17)
(34, 16)
(35, 16)
(36, 16)
(37, 16)
(38, 16)
(38, 15)
(37, 15)
(36, 15)
(36, 14)
(35, 14)
(34, 14)
(34, 13)
(33, 13)
(33, 12)
(34, 12)
(35, 12)
(36, 12)
(37, 12)
(37, 11)
(36, 11)
(35, 11)
(34, 11)
(33, 11)
(32, 11)
(31, 11)
(30, 11)
(29, 11)
(29, 12)
(28, 12)
(28, 13)
(27, 13)
(26, 13)
(25, 13)
(24, 13)
(24, 14)
(24, 15)
(24, 16)
(23, 16)
(22, 16)
(22, 15)
(21, 15)
(20, 15)
(19, 15)
(19, 14)
(18, 14)
(17, 14)
(16, 14)
(15, 14)
(14, 14)
(13, 14)
(12, 14)
(11, 14)
(10, 14)
(9, 14)
(9, 13)
(10, 13)
(11, 13)
(12, 13)
(13, 13)
(14, 13)
(15, 13)
(16, 13)
(17, 13)
(18, 13)
(19, 13)
(20, 13)
(21, 13)
(21, 12)
(20, 12)
(19, 12)
(18, 12)
(17, 12)
(16, 12)
(15, 12)
(14, 12)
(13, 12)
(12, 12)
(11, 12)
(10, 12)
(9, 12)
(8, 12)
(7, 12)
(6, 12)
(5, 12)
(4, 12)
(4, 11)
(3, 11)
(3, 10)
(3, 9)
(3, 8)
(2, 8)
(1, 8)
(1, 7)
(2, 7)
(3, 7)
(4, 7)
(5, 7)
(6, 7)
(7, 7)
(8, 7)
(9, 7)
(10, 7)
(10, 8)
(9, 8)
(9, 9)
(10, 9)
(10, 10)
(11, 10)
(12, 10)
(13, 10)
(14, 10)
(15, 10)
(16, 10)
(17, 10)
(18, 10)
(19, 10)
(20, 10)
(21, 10)
(22, 10)
(23, 10)
(24, 10)
(25, 10)
(26, 10)
(27, 10)
(28, 10)
(29, 10)
(30, 10)
(31, 10)
(32, 10)
(33, 10)
(34, 10)
(35, 10)
(36, 10)
(37, 10)
(38, 10)
(39, 10)
(40, 10)
(41, 10)
(41, 9)
(42, 9)
(43, 9)
(44, 9)
(44, 8)
(45, 8)
(45, 7)
(44, 7)
(43, 7)
(42, 7)
(41, 7)
(41, 6)
(40, 6)
(40, 5)
(39, 5)
(39, 4)
(40, 4)
(41, 4)
(42, 4)
(42, 5)
(43, 5)
(44, 5)
(45, 5)
(45, 4)
(44, 4)
(44, 3)
(43, 3)
(42, 3)
(41, 3)
(41, 2)
(40, 2)
(39, 2)
(39, 1)
(38, 1)
(37, 1)
(36, 1)
(35, 1)
(34, 1)
(33, 1)
(32, 1)
(31, 1)
(30, 1)
(29, 1)
(28, 1)
(27, 1)
(26, 1)
(25, 1)
(24, 1)
(23, 1)
(22, 1)
(22, 2)
(22, 3)
(21, 3)
(21, 4)
(21, 5)
(20, 5)
(19, 5)
(18, 5)
(17, 5)
(17, 6)
(18, 6)
(19, 6)
(20, 6)
(21, 6)
(22, 6)
(23, 6)
(23, 7)
(22, 7)
(22, 8)
(21, 8)
(20, 8)
(19, 8)
(18, 8)
(17, 8)
(16, 8)
(15, 8)
(14, 8)
(13, 8)
(13, 7)
(12, 7)
(12, 6)
(11, 6)
(10, 6)
(10, 5)
(9, 5)
(8, 5)
(8, 4)
(7, 4)
(6, 4)
(6, 3)
(7, 3)
(8, 3)
(8, 2)
(7, 2)
(6, 2)
(5, 2)
(4, 2)
(3, 2)
(2, 2)
(2, 1)
(1, 1)
6 ms
